Ticker,Recommend.Other,Recommend.All,Recommend.MA,RSI,RSI[1],Stoch.K,Stoch.D,Stoch.K[1],Stoch.D[1],CCI20,CCI20[1],ADX,ADX+DI,ADX-DI,ADX+DI[1],ADX-DI[1],AO,AO[1],Mom,Mom[1],MACD.macd,MACD.signal,Rec.Stoch.RSI,Stoch.RSI.K,Rec.WR,W.R,Rec.BBPower,BBPower,Rec.UO,UO,close,EMA5,SMA5,EMA10,SMA10,EMA20,SMA20,EMA30,SMA30,EMA50,SMA50,EMA100,SMA100,EMA200,SMA200,Rec.Ichimoku,Ichimoku.BLine,Rec.VWMA,VWMA,Rec.HullMA9,HullMA9,Pivot.M.Classic.S3,Pivot.M.Classic.S2,Pivot.M.Classic.S1,Pivot.M.Classic.Middle,Pivot.M.Classic.R1,Pivot.M.Classic.R2,Pivot.M.Classic.R3,Pivot.M.Fibonacci.S3,Pivot.M.Fibonacci.S2,Pivot.M.Fibonacci.S1,Pivot.M.Fibonacci.Middle,Pivot.M.Fibonacci.R1,Pivot.M.Fibonacci.R2,Pivot.M.Fibonacci.R3,Pivot.M.Camarilla.S3,Pivot.M.Camarilla.S2,Pivot.M.Camarilla.S1,Pivot.M.Camarilla.Middle,Pivot.M.Camarilla.R1,Pivot.M.Camarilla.R2,Pivot.M.Camarilla.R3,Pivot.M.Woodie.S3,Pivot.M.Woodie.S2,Pivot.M.Woodie.S1,Pivot.M.Woodie.Middle,Pivot.M.Woodie.R1,Pivot.M.Woodie.R2,Pivot.M.Woodie.R3,Pivot.M.Demark.S1,Pivot.M.Demark.Middle,Pivot.M.Demark.R1,open,P.SAR,BB.lower,BB.upper,AO[2],volume,change,low,high,change_after_hour
MOEX:KAZT,0.09090909090909091,0.17878787878787877,0.26666666666666666,59.30502904013291,56.68423126347806,72.6383205835262,69.53403645249846,69.67585260268196,63.98662208876701,150.56185802022136,192.20330619294737,25.437683206567485,29.631618355196203,13.431296354281933,32.0085325766471,14.508694116845108,7.3770588235306604,5.295882352942385,10.399999999999977,5,1.7218217901638582,0.16856087647893137,0,78.66851834175675,0,-30.136986301369777,0,13.914216003622982,0,47.0178659258374,625,622.0880086648565,621.4399999999986,619.3908171647867,618.0999999999998,617.2641240403982,615.9400000000005,617.0843440959108,615.2733333333327,619.2011582428116,615.6800000000005,626.9055275987367,629.576,638.9916445525714,642.3530000000001,0,618.4,1,617.8552911392405,-1,626.8925925925925,566.9999999999999,591.5999999999999,604.7999999999998,616.1999999999999,629.3999999999999,640.8,665.4,591.5999999999999,600.9971999999999,606.8027999999999,616.1999999999999,625.5971999999999,631.4028,640.8,611.235,613.49,615.745,616.1999999999999,620.255,622.51,624.765,581.0999999999999,592.05,605.6999999999999,616.65,630.3,641.25,654.9,610.4999999999999,619.05,635.0999999999999,622.2,605.8681472,604.903261351465,626.9767386485361,2.864705882354201,580,0.4500160720025642,622.2,628.6,-0.8576874205844945
MOEX:KAZTP,0,0.13333333333333333,0.26666666666666666,51.947751141899445,52.86010452822302,67.77777777777776,57.654320987654295,57.77777777777774,48.42755035737488,48.53333333330353,48.346055979613475,18.08282613288998,25.915996306935543,18.486293378967453,26.996175971481765,19.256802756430677,-0.5147058823529278,-0.913235294117726,0,4,-0.08597738895502971,-0.2626378808869292,0,84.84803788275242,0,-33.33333333333333,0,4.801730146540194,0,38.56688765779675,680,679.2598220027925,678.6,678.8860192154676,678.85,678.8810263342916,679.05,678.9883244679143,679.1333333333333,679.3491164578735,678.73,681.5085883159834,680.385,687.7421601207576,688.5375,0,679.5,-1,680.4520766773163,1,679.7444444444444,638.5,658.5,667,678.5,687,698.5,718.5,658.5,666.14,670.86,678.5,686.14,690.86,698.5,670,671.8333333333334,673.6666666666666,678.5,677.3333333333334,679.1666666666666,681,647,658.5,667,678.5,687,698.5,707,665.5,677.75,685.5,680,670.5544,672.886397157469,685.2136028425309,-1.4117647058823195,140,-0.07347538574577515,680,682.5,-0.07352941176470588
MOEX:KLSB,0.18181818181818182,-0.37575757575757573,-0.9333333333333333,44.63224133458196,46.23647046019818,45.97701149425285,48.46743295019147,48.383620689655125,49.362000547345154,-35.27885862517749,-1.7986562979565897,16.802752632900965,23.238971868788397,13.87645095382098,23.567263574735655,13.50740947770963,-0.18508823529414542,-0.1869117647059113,0.05999999999999517,-0.01999999999999602,-0.08594599094160316,-0.1027199979468852,0,73.5404187149008,0,-60.344827586207316,0,-0.06313448084353723,0,51.14123365169168,32.23,32.26836828239669,32.298000000000016,32.27352261626858,32.24099999999997,32.329395063362846,32.28700000000003,32.391636790701995,32.46866666666663,32.490885575549775,32.49759999999999,32.59298717997043,32.74549999999999,32.57040155599652,32.60460000000001,0,32.5,-1,32.33327121050765,-1,32.306000000000004,28.43333333333333,30.633333333333333,31.46666666666667,32.833333333333336,33.66666666666667,35.03333333333334,37.23333333333334,30.633333333333333,31.473733333333335,31.992933333333333,32.833333333333336,33.67373333333334,34.192933333333336,35.03333333333334,31.694999999999997,31.896666666666665,32.09833333333333,32.833333333333336,32.501666666666665,32.70333333333333,32.905,29.120000000000005,30.560000000000002,31.320000000000007,32.760000000000005,33.52000000000001,34.96000000000001,35.72000000000001,31.049999999999997,32.625,33.25,32.28,33.27851545554304,32.01926132145575,32.554738678544304,-0.23126470588237424,5300,-0.15489467162330936,32.23,32.28,0.03110419906686784
MOEX:KMAZ,0.09090909090909091,0.17878787878787877,0.26666666666666666,51.45059794529611,46.24195720984576,59.52380952380951,46.22895622895629,42.71284271284278,31.236171236171373,-37.7875673029797,-66.76813800100285,14.31478708111514,23.09202167486969,16.35976465609665,24.9179785240794,17.653381332273927,-0.6079411764704048,-0.6697058823527584,-0.9000000000000057,-1.3000000000000114,-0.045110775229431965,0.07850437394871213,0,70.90434800764332,0,-40.476190476190716,1,-0.15173168825148764,0,49.40845447086342,184.2,183.7603146271678,183.45999999999998,183.81351316756275,183.72000000000008,183.9309265133529,184.2349999999999,183.86803152341824,184.49000000000024,183.73340592806625,183.2600000000001,183.86241404062295,183.57999999999996,184.27477558809596,184.81399999999968,0,185.1,-1,184.3576791405974,1,183.85037037037037,155.10000000000002,168.8,175.5,182.5,189.2,196.2,209.89999999999998,168.8,174.0334,177.2666,182.5,187.7334,190.9666,196.2,178.4325,179.68833333333333,180.94416666666666,182.5,183.45583333333332,184.71166666666664,185.96749999999997,162.55,169.175,176.25,182.875,189.95,196.575,203.64999999999998,172.14999999999998,180.825,185.84999999999997,183.1,187.05254210154527,182.41700660063253,186.05299339936727,-0.5447058823527584,41010,0.6007646095030007,183,184.6,-0.2701242571582928
MOEX:KRKNP,0.09090909090909091,-0.2212121212121212,-0.5333333333333333,42.84229164191755,34.06384474642449,15.277777777777786,11.882716049382722,8.333333333333341,13.117283950617292,-81.85404339251575,-105.7471264367937,29.535998241508306,18.17029250177748,23.520416165649973,19.89445484409649,25.752246821348987,-71.29411764705947,-68,20,-40,-33.881417172353395,-32.475421329876056,0,29.3436485995354,0,-66.66666666666666,0,-72.87070579090869,0,36.37685843568197,11680,11667.18752977675,11660,11678.504495630032,11676,11703.86058017323,11711,11726.666702457233,11732.666666666666,11770.498952570411,11762.4,11860.611961802835,11898.8,11972.310503681716,12014.7,0,11740,-1,11702.375,1,11648.296296296297,11280,11500,11580,11720,11800,11940,12160,11500,11584.04,11635.96,11720,11804.04,11855.96,11940,11599.5,11619.666666666666,11639.833333333334,11720,11680.166666666666,11700.333333333334,11720.5,11370,11505,11590,11725,11810,11945,12030,11540,11700,11760,11640,11780,11612.633338981137,11809.366661018863,-64.70588235294053,21,0.3436426116838488,11620,11680,-0.34305317324185247
MOEX:KROT,0.09090909090909091,-0.15454545454545454,-0.4,46.56979520332999,45.09198999434691,56.59616885846393,46.854862349355564,44.764236085354696,35.09379771344954,-21.21926574604427,-28.796592119278095,29.732553953565215,26.755434140013257,20.680459116302718,27.94878236593683,21.602850772090385,-70.36764705882342,-85.37058823529424,0,-60,-26.81652407702495,-28.51684680432997,0,85.07767976802688,0,-46.85714285714286,-1,19.82420647725212,0,46.24672969875368,2738,2727.2619247273246,2724,2727.41821887748,2705.8,2747.6836570383507,2754.25,2763.3095694008316,2783.3,2780.1352587990077,2796.34,2780.4384297317747,2830.42,2736.9428012712774,2727.83,0,2756,-1,2747.911387076405,-1,2751.337037037037,2192.6666666666665,2470.6666666666665,2574.333333333333,2748.6666666666665,2852.333333333333,3026.6666666666665,3304.6666666666665,2470.6666666666665,2576.8626666666664,2642.4706666666666,2748.6666666666665,2854.8626666666664,2920.4706666666666,3026.6666666666665,2601.55,2627.0333333333333,2652.516666666667,2748.6666666666665,2703.483333333333,2728.9666666666667,2754.45,2287,2466,2565,2744,2843,3022,3121,2522.5,2722.75,2800.5,2740,2651.93,2638.5315917841936,2869.9684082158064,-101.60294117647072,670,0.3297911322828875,2733,2753,0.18450184501845018
MOEX:KZOS,0.09090909090909091,-0.28787878787878785,-0.6666666666666666,36.880643351428624,36.880643351428624,22.402039720880467,23.55788155305076,21.604938271605004,23.868312757201746,-145.7586618876941,-127.74846086191984,15.956718055395655,17.130803394409053,19.508822631828725,17.330933533987654,19.736733915755796,-0.8826470588235367,-0.7482352941176629,-0.5,-0.7999999999999972,-0.3600648312580006,-0.28814656419805396,0,25.696129489786944,1,-82.60869565217375,0,-1.3147815347660412,0,42.345517917311994,116,116.37417626161731,116.49999999999991,116.6024638878881,116.64999999999998,116.90580331321833,117.00499999999992,117.10145342931617,117.28333333333323,117.24193755687661,117.59000000000002,116.5319943289653,117.93300000000008,114.25784497547494,113.3145,0,117.35,-1,116.80119316641056,-1,116.27074074074073,111.73333333333333,114.53333333333333,115.56666666666666,117.33333333333333,118.36666666666666,120.13333333333333,122.93333333333332,114.53333333333333,115.60293333333333,116.26373333333333,117.33333333333333,118.40293333333332,119.06373333333333,120.13333333333333,115.83,116.08666666666666,116.34333333333333,117.33333333333333,116.85666666666665,117.11333333333333,117.36999999999999,112.8,114.55,115.6,117.35,118.39999999999999,120.14999999999999,121.19999999999999,115.04999999999998,117.07499999999999,117.84999999999998,116.1,117.56788664978303,115.86399167396925,118.1460083260306,-0.650588235294137,4720,0,116,116.1,0.2592912705272231
MOEX:KZOSP,-0.09090909090909091,-0.31212121212121213,-0.5333333333333333,42.11138946612576,43.775379502920345,24.200913242009346,22.812680417782037,22.846795780192185,19.63076680837654,-131.68724279834646,-101.37961726745586,30.664023517555663,16.272333436025367,13.883641115742282,16.622396066628653,13.752061420110074,-0.035852941176457875,0.010264705882367053,-0.23999999999999844,-0.3000000000000007,-0.00026842317984332453,0.04015275268944445,0,14.823967827393206,0,-89.04109589041072,0,-0.290162300800052,0,51.48885528768997,27.94,28.034492406202602,28.04800000000003,28.085026563351065,28.085,28.106498575125148,28.207999999999963,28.08702545041987,28.117666666666665,28.04067996331168,27.999399999999984,27.93654391774702,27.996600000000047,27.71664447889411,27.69364999999998,0,28.28,-1,28.347084802242517,-1,28.01577777777778,25.993333333333332,27.083333333333332,27.566666666666663,28.173333333333332,28.656666666666663,29.263333333333332,30.35333333333333,27.083333333333332,27.499713333333332,27.756953333333332,28.173333333333332,28.589713333333332,28.84695333333333,29.263333333333332,27.75025,27.850166666666667,27.950083333333335,28.173333333333332,28.149916666666666,28.249833333333335,28.34975,26.365,27.0275,27.455,28.1175,28.544999999999998,29.2075,29.634999999999998,27.869999999999997,28.325,28.959999999999997,27.98,28.494640913490546,27.913273007668124,28.5027269923318,0.027588235294132346,2800,-0.14295925661186257,27.93,27.98,0.07155635062611655
MOEX:LENT,-0.18181818181818182,0.3090909090909091,0.8,74.03039812442975,76.6276751763249,82.38167745209999,77.69903291858553,82.24474474474475,68.83869163280929,204.31016268751557,270.19279008098886,34.962204858138506,41.77628878115992,9.303046819608596,43.21876081590555,9.624266948699297,65.57500000000005,52.42647058823536,97.5,101,26.69382730525831,18.174002939836193,0,96.14831475315202,0,-20.422535211267608,0,107.92236453021815,0,64.1899608441307,1259,1237.600964670644,1231.4,1214.2340539130057,1200.9,1191.1134095353782,1187.975,1175.7010970751703,1170.6333333333334,1151.229154366053,1154.37,1109.4315977328404,1087.445,1049.0892024692916,1055.665,0,1203,1,1216.7413297468224,-1,1273.9851851851852,933.5,1052,1124.5,1170.5,1243,1289,1407.5,1052,1097.267,1125.233,1170.5,1215.767,1243.733,1289,1164.4125,1175.275,1186.1375,1170.5,1207.8625,1218.725,1229.5875,1022.75,1060.375,1141.25,1178.875,1259.75,1297.375,1378.25,1147.5,1182,1266,1264,1167.3441279999997,1119.915118278086,1256.0348817219137,39.53529411764703,14043,-0.47430830039525695,1254,1265,0.04006410256410256
MOEX:LIFE,-0.18181818181818182,-0.5575757575757576,-0.9333333333333333,35.89959080657157,37.19412828843098,13.53383458646588,16.58312447786107,14.786967418546025,21.331105541631747,-197.90906880623072,-152.46832678025163,14.34430172077246,15.6993916107248,22.16122994840434,15.935615076152311,22.494682522004183,-0.0318088235293974,-0.027808823529396953,-0.03500000000000014,-0.03000000000000025,-0.011738084583337915,-0.008795901034159484,0,18.748913501752842,0,-89.47368421052651,0,-0.047992905903186944,0,40.973497491809276,5.035,5.049403930512843,5.053999999999993,5.057842762844865,5.059000000000012,5.068128729898088,5.06899999999999,5.0740971727512445,5.082333333333324,5.081390713408413,5.0840000000000085,5.097368261410286,5.092200000000006,5.1173572643116065,5.152050000000003,0,5.077500000000001,-1,5.067686195076348,-1,5.042333333333333,4.886666666666665,4.9866666666666655,5.023333333333332,5.086666666666666,5.123333333333332,5.1866666666666665,5.286666666666667,4.9866666666666655,5.024866666666665,5.048466666666666,5.086666666666666,5.124866666666666,5.148466666666667,5.1866666666666665,5.0325,5.041666666666666,5.050833333333333,5.086666666666666,5.069166666666666,5.078333333333333,5.0874999999999995,4.914999999999998,4.982499999999999,5.014999999999999,5.0825,5.114999999999999,5.1825,5.215,5.004999999999999,5.0775,5.1049999999999995,5.04,5.106171275117497,5.0312375848176005,5.10676241518238,-0.025014705882338006,148500,-0.09920634920634709,5.035,5.04,-0.19980019980019556
MOEX:LKOH,-0.09090909090909091,-0.5121212121212121,-0.9333333333333333,22.148698958052236,23.912570315913783,11.544673357542143,32.57908066401321,32.596077406427305,54.039498186807805,-274.32950191561133,-312.31449913376645,26.437359823628785,10.944199484449728,51.643978357430214,11.994151471429193,51.54240768233773,-54.32794117647063,-26.022058823529733,-172,-153.5,-25.05304719059768,-8.402266044920335,0,-1.1842378929335004e-14,0,-90.93198992443325,0,-220.09429814595387,0,35.76127464790866,7919.5,7981.567660601765,7999.3,8018.878643632162,8044.8,8044.86431157941,8057.05,8054.813090922857,8060.85,8055.754238548305,8079.1,8022.781918519213,8023.885,7953.632767506361,7933.8825,0,8004,-1,7996.450235514819,-1,7936.914814814815,7756.833333333333,7921.833333333333,7998.666666666666,8086.833333333333,8163.666666666666,8251.833333333332,8416.833333333332,7921.833333333333,7984.863333333333,8023.803333333333,8086.833333333333,8149.863333333333,8188.803333333333,8251.833333333332,8030.125,8045.25,8060.375,8086.833333333333,8090.625,8105.75,8120.875,7827.5,7918.75,7992.5,8083.75,8157.5,8248.75,8322.5,8042.75,8108.875,8207.75,7938.5,8090.2864,7955.433121480683,8158.666878519317,-2.9926470588234224,131274,-0.23933992567865464,7901.5,7938.5,0.05679666792881485
MOEX:LNZL,0.2727272727272727,0.33636363636363636,0.4,53.4490499165139,54.36267470429802,69.3798449612403,62.01550387596898,61.240310077519375,55.03875968992247,93.1644233306925,99.23559923559759,14.099657509625043,28.654264935877286,20.094278822397143,29.19947127069204,20.476613812738762,12.117647058825241,-16.794117647059466,-60,-90,-4.696999982908892,-25.003976642980874,0,85.58151692502479,0,-30.23255813953488,0,208.47822053516575,0,58.90647724489705,16520,16471.982078902605,16450,16442.14505519739,16411,16434.533093119582,16424,16449.559910198004,16420,16500.041138240773,16499.8,16603.39690858375,16641.8,16600.058453622274,16793.8,0,16350,1,16461.29442573887,1,16515,14616.666666666666,15476.666666666666,15893.333333333332,16336.666666666666,16753.333333333332,17196.666666666664,18056.666666666664,15476.666666666666,15805.186666666666,16008.146666666666,16336.666666666666,16665.186666666665,16868.146666666667,17196.666666666664,16073.5,16152.333333333334,16231.166666666666,16336.666666666666,16388.833333333332,16467.666666666668,16546.5,15020,15470,15880,16330,16740,17190,17600,15685,16232.5,16545,16540,16091.371038355175,16189.274628554986,16658.725371445016,-50.294117647059466,73,-0.12091898428053204,16520,16560,0.12158054711246201
MOEX:LNZLP,0,-0.06666666666666667,-0.13333333333333333,48.92725372131312,47.65061422705519,21.428571428571434,18.042328042328048,14.285714285714292,16.08465608465609,-75.4332313965455,-74.07407407408441,22.023962774297033,22.13707981623846,11.599971661478884,22.415563086578505,11.745898679448564,-8.014705882353155,-6.926470588235134,0,-45,-2.326593337772465,-0.09212615276992009,0,35.12974522434103,0,-78.57142857142857,0,-9.462892772619853,0,32.725780871436115,2920,2918.551633603868,2918,2920.8128034638275,2918.5,2923.9679262502177,2929.75,2923.901860543145,2931.3333333333335,2922.6845827454326,2922.5,2918.9595869332925,2914.8,2884.921428810353,2914.25,0,2960,-1,2933.9614172476367,1,2917.537037037037,2620,2775,2840,2930,2995,3085,3240,2775,2834.21,2870.79,2930,2989.21,3025.79,3085,2862.375,2876.5833333333335,2890.7916666666665,2930,2919.2083333333335,2933.4166666666665,2947.625,2722.5,2793.75,2877.5,2948.75,3032.5,3103.75,3187.5,2885,2952.5,3040,2915,2962.1528399064787,2896.8144568892512,2962.6855431107488,-6.117647058823422,27,0.17152658662092624,2915,2920,0.3436426116838488
MOEX:LSNG,0.09090909090909091,0.5121212121212121,0.9333333333333333,69.33378015094982,66.21775538224287,52.69607843137262,44.84746728880225,42.23189275710271,39.6468021170731,193.97099124390843,215.03938178036145,40.21973503917121,45.93679558469744,7.125723702940892,48.69884999898224,7.5541740630099365,0.4020294117647012,0.3138823529411745,0.5899999999999999,0.4200000000000017,0.13367954144734995,0.06684012452253886,0,83.87412275935534,0,-44.11764705882339,0,0.6958848091988408,0,51.24688905376223,23.26,23.039754949365687,22.969999999999985,22.890180789383848,22.797000000000015,22.757276270549085,22.7185,22.704851097083655,22.594666666666658,22.705838646024137,22.550200000000036,22.841904458793582,22.895399999999942,23.011132906179984,23.207849999999993,0,23.035,1,23.013220410458253,1,23.244259259259266,21.00666666666667,21.78666666666667,22.183333333333334,22.566666666666666,22.96333333333333,23.346666666666664,24.12666666666666,21.78666666666667,22.08462666666667,22.268706666666667,22.566666666666666,22.864626666666666,23.048706666666664,23.346666666666664,22.365499999999997,22.436999999999998,22.508499999999998,22.566666666666666,22.6515,22.723,22.7945,21.690000000000005,21.930000000000003,22.470000000000002,22.71,23.25,23.49,24.029999999999998,22.374999999999996,22.662499999999998,23.154999999999994,23.11,22.682399999999998,22.25588677061617,23.18111322938383,0.2136176470588218,95000,0.6055363321799332,23.09,23.28,-0.3448275862068892
MOEX:LSNGP,0.18181818181818182,0.5575757575757576,0.9333333333333333,79.94403020525927,72.68027775260481,92.32254430326229,86.12234547370565,83.21868309746965,81.45744163371103,206.7842085090072,163.81555790214568,57.58798289306108,43.04127091451617,5.372729352318502,37.01924015312257,6.408265208979976,4.241323529411602,3.737058823529253,7.049999999999983,3.5999999999999943,1.9114412937211114,1.407844505614523,0,82.30399692382878,0,-4.371584699453612,0,6.623798825593553,0,66.82688684142055,212.1,209.4335779613095,208.87000000000003,208.03491346446867,207.63500000000005,206.38295653542733,205.8799999999997,205.34684458858854,204.53666666666652,204.10469522509987,203.37499999999966,202.63500668506052,202.16250000000008,201.30278360955026,200.70824999999996,0,206.875,1,206.66420318058806,1,210.31222222222223,191.48333333333332,198.33333333333331,202.36666666666662,205.1833333333333,209.2166666666666,212.0333333333333,218.8833333333333,198.33333333333331,200.95003333333332,202.5666333333333,205.1833333333333,207.80003333333332,209.4166333333333,212.0333333333333,204.51625,205.14416666666668,205.77208333333334,205.1833333333333,207.02791666666667,207.65583333333333,208.28375,196.87500000000003,199.01250000000002,203.72500000000002,205.8625,210.57500000000002,212.7125,217.425,203.77499999999998,205.8875,210.62499999999997,209,206.689,201.21091015286788,210.54908984713154,3.5170588235292826,73190,1.4832535885167437,209,212.5,-0.0706380974805772
MOEX:LSRG,0.2727272727272727,-0.26363636363636367,-0.8,21.63569793213044,17.897389604477752,17.19957051311989,21.012306085506737,20.410355129327254,24.591212951819376,-62.917157440125365,-76.36441791999661,58.44192478611669,11.204179174597892,47.036177753791854,9.502085178531278,49.423700507895475,-84.09823529411813,-88.39058823529467,4.599999999999909,-8.799999999999955,-35.3904731150983,-38.908350418317156,0,86.40115294653434,0,-77.859778597786,0,-28.09641032628042,0,47.559158132539686,936.8,937.2192868600608,938.0799999999996,943.4977126395895,938.1600000000011,968.2032039408876,954.5200000000011,991.9457478926228,1008.0866666666655,1024.186298092616,1052.4359999999992,1058.0498400559827,1080.7619999999986,1060.6756102056383,1091.0879999999995,0,1035.8,-1,952.9435269081399,1,934.3666666666668,561.1333333333332,783.1333333333332,863.4666666666665,1005.1333333333332,1085.4666666666665,1227.1333333333332,1449.1333333333332,783.1333333333332,867.9373333333332,920.3293333333332,1005.1333333333332,1089.9373333333333,1142.3293333333331,1227.1333333333332,882.75,903.0999999999999,923.4499999999999,1005.1333333333332,964.15,984.5,1004.8499999999999,610.8,767.8,832.8,989.8,1054.8,1211.8,1276.8,823.3,985.05,1045.3,932.6,943.8,912.1784553896172,996.8615446103851,-92.72529411764776,29874,0.45035384945313445,932.2,939.8,0.7858963466440078
MOEX:MAGN,-0.2727272727272727,-0.603030303030303,-0.9333333333333333,30.221365362874764,34.66046521680613,19.376145984120964,44.08691379292773,45.69818995322345,65.01315918318134,-246.7418619599133,-209.97198879527565,23.385047678322575,11.426591147234086,37.13777911073161,12.447780883289779,36.48478544469081,-0.031058823529356516,0.08886764705886208,-0.7299999999999969,-0.5649999999999977,-0.020861044574914445,0.061559499339347144,0,7.105427357601002e-15,0,-94.11764705882304,0,-0.800375193487973,0,45.27548547228316,54.95,55.23891014544363,55.32999999999996,55.37938403232318,55.46799999999996,55.43230347539213,55.52624999999998,55.41799911940956,55.46716666666678,55.41379574856852,55.28630000000001,55.58912097459106,55.56159999999998,55.96913411542773,56.12812500000005,0,55.325,-1,55.45733895362849,-1,55.10227777777777,52.35833333333333,53.79333333333333,54.71666666666666,55.22833333333333,56.151666666666664,56.663333333333334,58.098333333333336,53.79333333333333,54.34150333333333,54.68016333333333,55.22833333333333,55.77650333333333,56.115163333333335,56.663333333333334,55.245375,55.376916666666666,55.50845833333334,55.22833333333333,55.771541666666664,55.903083333333335,56.034625,53.512499999999996,53.90875,54.9475,55.34375,56.3825,56.77875,57.8175,54.972500000000004,55.35625,56.407500000000006,55.12,55.75,55.12780458339391,55.924695416606056,0.1771764705882788,1334080,-0.2993740361063216,54.9,55.125,-0.16326530612245516
MOEX:MDMG,-0.09090909090909091,0.02121212121212121,0.13333333333333333,52.5787585838101,53.47677386331959,26.52439024390216,38.391249235072856,39.3751639129293,48.4745170032345,-64.070184766712,-39.27130174102646,44.03473406792564,27.443175208036205,19.494896081173803,27.82053366521199,19.76296141443888,14.988823529412002,18.38823529411775,-8.400000000000091,-7.300000000000182,7.4018004654788,9.619214723346088,0,-7.105427357601002e-15,0,-80.48780487804918,1,-8.85981849977179,0,46.26472649170531,1136.6,1141.2130016752403,1142.979999999999,1142.2505383449034,1144.7400000000005,1137.9784095438367,1141.5049999999999,1131.8606868375591,1129.7933333333333,1119.6192423071343,1120.4960000000003,1096.2943142549873,1086.8109999999997,1068.798150895184,1057.8390000000002,0,1136,-1,1141.079528717652,-1,1138.5777777777776,976.1333333333334,1056.9333333333334,1103.4666666666667,1137.7333333333333,1184.2666666666667,1218.5333333333333,1299.3333333333333,1056.9333333333334,1087.7989333333335,1106.8677333333333,1137.7333333333333,1168.5989333333334,1187.6677333333332,1218.5333333333333,1127.78,1135.1866666666667,1142.5933333333332,1137.7333333333333,1157.4066666666668,1164.8133333333333,1172.22,1038.2,1064.7,1119,1145.5,1199.8,1226.3,1280.6,1120.6,1146.3,1201.3999999999999,1137.4,1118.0572758821884,1130.1117607767512,1152.8982392232485,21.541176470588425,1619,-0.0879043600562588,1136,1138,-0.2726712991468147
MOEX:MGNT,-0.09090909090909091,-0.3787878787878788,-0.6666666666666666,42.25475726137271,46.05980424345515,35.74936737980216,41.35617699987109,43.26259489302967,42.419570356665616,-156.72043010752824,12.716830754811992,22.50765096212233,18.002955781051543,23.533616702703466,19.48025645081286,18.329210202569893,-17.4308823529409,-17.700000000000728,-42,-34,-10.37551511170932,-11.535105065833498,0,43.26133875054365,0,-84.44444444444444,0,-38.71469313612761,0,44.79643518286501,8245,8262.07738880628,8265.4,8265.869279783885,8264.2,8272.740279332971,8269.525,8280.018538458515,8269.833333333334,8285.535549778457,8315.56,8270.335423828259,8275.49,8211.405447220648,8223.9025,0,8270.75,-1,8271.3506483933,-1,8268.264814814816,7780.333333333334,8034.833333333334,8147.166666666668,8289.333333333334,8401.666666666668,8543.833333333334,8798.333333333334,8034.833333333334,8132.052333333334,8192.114333333335,8289.333333333334,8386.552333333333,8446.614333333335,8543.833333333334,8189.5125,8212.841666666667,8236.170833333334,8289.333333333334,8282.829166666666,8306.158333333333,8329.4875,7887.25,8032.125,8141.75,8286.625,8396.25,8541.125,8650.75,8218.25,8324.875,8472.75,8265.5,8317.8122,8236.352006465348,8302.697993534652,-23.477941176470267,3680,-0.22991287512100678,8231,8265.5,-0.17639902676399027
MOEX:MGTSP,0,-0.06666666666666667,-0.13333333333333333,49.68598810878511,49.68598810878511,33.333333333333336,27.777777777777775,26.38888888888889,24.074074074074076,1.4814814814725576,39.47130182870449,29.249254880275366,30.654137608711405,16.619678768350923,31.485588590228563,15.714283835840234,-5.411764705882433,-2.7941176470587834,10,8,-2.41697318487536,-3.7763965542211837,0,85.14722869445497,0,-70.83333333333334,-1,0.2717864414353244,0,34.1740715424926,1416,1415.0693686110624,1414.4,1413.7989178017274,1411.6,1415.021851596306,1413.7,1416.914654213519,1418.5333333333333,1419.0102927497505,1422.4,1417.490906538192,1419.38,1407.0784174056541,1406.21,0,1425,-1,1416.1461303462322,-1,1417.7555555555555,1302,1362,1384,1422,1444,1482,1542,1362,1384.92,1399.08,1422,1444.92,1459.08,1482,1389.5,1395,1400.5,1422,1411.5,1417,1422.5,1320,1360,1380,1420,1440,1480,1500,1373,1416.5,1433,1414,1404.8039601599999,1399.0425786715766,1428.3574213284235,-4.82941176470581,119,0,1412,1416,0.425531914893617
